


1.00132402129288,3.60916771240579e-14,-2.08203541362050e-28,3.24667821844073e-13,-0.0493342953785080,1.12529175441035e-22, 0.169329191988148

1.00207442484596,-9.82981984371840e-11,-6.69077985637522e-55,1.33292323180284e-09,0.0450795860434075,1.28513527768825e-53,1.52396272789333 

1.00129784155980,-7.99350067410170e-11,8.68720134537136e-205,2.17661367031086e-09,0.0616097428914514,-4.10134429332247e-204,2.0313494137177401E+0	

1.00165794235162,-9.84305280453673e-11,1.03893678768070e-75,2.43017972864205e-09,0.0412925131114431,-2.11620502591095e-73,0.253993787982222,

1.00127704424480,-9.98335055657004e-11,-2.43595558851301e-94,3.70108260581146e-09,0.0476023272148886,1.09815457793914e-91,0.169329191988148,

1.00105871003044,-9.97999810621380e-11,-1.57642572630420e-89,4.93505682030530e-09,0.0525941829616195,1.25824440134847e-86,0.126996893991111

1.00105871003043,-9.92363509585417e-11,2.38789478146783e-89,4.90759415724930e-09,0.0525941829620959,-1.89755876149771e-86,0.126996893991111

1.00105871003043,-9.98194259365569e-11,-1.32326220240786e-89,4.93615826898280e-09,0.0525941829620752,1.04448594607572e-86,0.126996893991111

1.00105871003044,-9.96093416146021e-11,5.46871911765471e-93,4.92616568422903e-09,0.0525941829617050,-4.18812237279460e-90,0.126996893991111

1.00105871003043,-9.94586771266192e-11,3.71174071529542e-89,4.91862055262924e-09,0.0525941829620636,-2.96550633239615e-86,0.126996893991111
